epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6078.17,2.1461,1.60404,1.43863,0.66339,0.4963,0.56095,0.20189,1.94722,1.56679,1.39223,0.0011882,0.0011882,0.0011882
43,6222.54,2.21581,1.62043,1.5076,0.76225,0.52593,0.60732,0.2354,1.97401,1.54012,1.41257,0.0011684,0.0011684,0.0011684
44,6366.74,2.16028,1.67145,1.45956,0.65437,0.51852,0.57504,0.20901,1.97978,1.6068,1.40711,0.0011486,0.0011486,0.0011486
45,6510.87,2.13593,1.52604,1.46271,0.59718,0.46296,0.54478,0.2169,1.9633,1.43543,1.41019,0.0011288,0.0011288,0.0011288
46,6655.02,2.14237,1.67945,1.45712,0.68962,0.48552,0.60439,0.21074,2.0129,1.57281,1.42727,0.001109,0.001109,0.001109
47,6799.36,2.17064,1.62811,1.46476,0.68523,0.49182,0.57828,0.19745,1.9709,1.50257,1.42482,0.0010892,0.0010892,0.0010892
48,6943.64,2.21831,1.63362,1.51851,0.69081,0.51481,0.60356,0.22706,1.97082,1.46739,1.40756,0.0010694,0.0010694,0.0010694
49,7088,2.20834,1.56129,1.50273,0.6633,0.55185,0.63633,0.22096,2.05042,1.39227,1.45366,0.0010496,0.0010496,0.0010496
50,7232.17,2.13546,1.54293,1.46478,0.74011,0.56955,0.66603,0.23388,2.01361,1.36714,1.44345,0.0010298,0.0010298,0.0010298
51,7376.3,2.14443,1.57051,1.47847,0.73549,0.52222,0.63088,0.22156,1.97921,1.43758,1.42696,0.00101,0.00101,0.00101
52,7520.43,2.13694,1.61277,1.45345,0.60716,0.54815,0.60134,0.20942,1.98755,1.56366,1.40481,0.0009902,0.0009902,0.0009902
53,7664.52,2.14314,1.54711,1.46445,0.70241,0.52222,0.62218,0.2255,1.99631,1.36309,1.41461,0.0009704,0.0009704,0.0009704
54,7808.63,2.14559,1.47158,1.53998,0.70939,0.49259,0.5878,0.21959,1.95755,1.60041,1.395,0.0009506,0.0009506,0.0009506
55,7952.76,2.13332,1.56719,1.43537,0.68393,0.51481,0.6278,0.23709,1.91195,1.53836,1.40083,0.0009308,0.0009308,0.0009308
56,8097.09,2.12197,1.58092,1.47887,0.62086,0.48889,0.58245,0.21772,1.94331,1.40899,1.39813,0.000911,0.000911,0.000911
57,8241.07,2.10452,1.4969,1.46373,0.69868,0.56679,0.646,0.24044,1.95095,1.35616,1.39734,0.0008912,0.0008912,0.0008912
58,8385.31,2.13863,1.54383,1.46207,0.59336,0.52222,0.59735,0.21829,1.91537,1.39606,1.39249,0.0008714,0.0008714,0.0008714
59,8529.56,2.17294,1.5042,1.48507,0.63826,0.56667,0.62777,0.21967,1.99751,1.40878,1.42664,0.0008516,0.0008516,0.0008516
60,8673.94,2.14892,1.50367,1.48772,0.72455,0.52609,0.63092,0.2315,1.95181,1.46847,1.39871,0.0008318,0.0008318,0.0008318
61,8818.27,2.14572,1.53988,1.4725,0.64446,0.49009,0.59451,0.2282,1.96242,1.40284,1.38486,0.000812,0.000812,0.000812
62,8962.54,2.11751,1.54351,1.42348,0.78103,0.54444,0.66413,0.24076,1.97104,1.48253,1.40045,0.0007922,0.0007922,0.0007922
63,9106.75,2.10292,1.50137,1.45324,0.73892,0.54509,0.66462,0.25707,1.92378,1.3624,1.38795,0.0007724,0.0007724,0.0007724
