epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,2167.25,1.92724,1.26348,1.08799,0.69897,0.68314,0.62507,0.24835,1.94173,1.37071,1.17017,0.0007988,0.0007988,0.0007988
93,2191.37,1.94449,1.26837,1.10529,0.72591,0.69622,0.64991,0.25544,1.95962,1.342,1.17709,0.0007856,0.0007856,0.0007856
94,2215.55,1.96916,1.25706,1.11472,0.72401,0.6657,0.65107,0.25271,1.96029,1.31704,1.1728,0.0007724,0.0007724,0.0007724
95,2239.04,1.9677,1.26582,1.09742,0.72365,0.69273,0.6495,0.25957,1.92033,1.30239,1.1678,0.0007592,0.0007592,0.0007592
96,2262.69,1.94748,1.24197,1.1013,0.71335,0.69809,0.66726,0.25819,1.97128,1.3017,1.17983,0.000746,0.000746,0.000746
97,2286.76,1.95352,1.23584,1.1142,0.69163,0.65988,0.62938,0.24149,1.96392,1.31348,1.17644,0.0007328,0.0007328,0.0007328
98,2310.2,1.95135,1.22786,1.0983,0.69895,0.70494,0.63655,0.24706,1.95897,1.36899,1.18058,0.0007196,0.0007196,0.0007196
99,2334.14,1.96426,1.25377,1.10675,0.68654,0.67151,0.61278,0.23485,1.99812,1.38551,1.1949,0.0007064,0.0007064,0.0007064
100,2358.27,1.91794,1.22534,1.0724,0.72907,0.68841,0.68735,0.26166,1.98699,1.27332,1.18385,0.0006932,0.0006932,0.0006932
101,2382.44,1.95007,1.22761,1.09847,0.78514,0.67587,0.72341,0.28036,1.97349,1.23666,1.18147,0.00068,0.00068,0.00068
102,2406.19,1.92225,1.22703,1.0986,0.76901,0.66776,0.69867,0.27668,1.94449,1.23619,1.17902,0.0006668,0.0006668,0.0006668
103,2429.98,1.92461,1.21389,1.09774,0.81209,0.70785,0.76132,0.29244,1.98245,1.22928,1.19103,0.0006536,0.0006536,0.0006536
104,2453.6,1.9183,1.18342,1.08923,0.76991,0.67733,0.69075,0.27345,1.97747,1.24325,1.18822,0.0006404,0.0006404,0.0006404
105,2477.59,1.92801,1.21926,1.09954,0.71875,0.6909,0.65688,0.25032,1.99541,1.28902,1.18945,0.0006272,0.0006272,0.0006272
106,2501.51,1.89935,1.18793,1.08458,0.76014,0.7093,0.72309,0.28281,1.95761,1.22245,1.17854,0.000614,0.000614,0.000614
107,2525.62,1.91515,1.18581,1.09804,0.75749,0.71366,0.7196,0.27693,1.96394,1.22914,1.1734,0.0006008,0.0006008,0.0006008
108,2549.7,1.94054,1.20684,1.09424,0.81494,0.68895,0.74209,0.29189,1.96049,1.19118,1.17817,0.0005876,0.0005876,0.0005876
109,2573.47,1.94203,1.2193,1.09885,0.74063,0.7064,0.6962,0.27354,1.9646,1.24934,1.17913,0.0005744,0.0005744,0.0005744
110,2597.48,1.93841,1.22566,1.08395,0.70336,0.69477,0.65415,0.25721,1.96462,1.27583,1.18085,0.0005612,0.0005612,0.0005612
111,2621.13,1.91492,1.18124,1.09117,0.75734,0.69477,0.66475,0.25308,2.00308,1.29699,1.18921,0.000548,0.000548,0.000548
112,2644.89,1.92983,1.18154,1.09062,0.79488,0.67587,0.7039,0.27753,1.96975,1.22739,1.1822,0.0005348,0.0005348,0.0005348
113,2668.82,1.90661,1.17152,1.09284,0.75819,0.69331,0.68431,0.26412,1.97665,1.25219,1.18734,0.0005216,0.0005216,0.0005216
114,2692.82,1.9404,1.19666,1.0996,0.73316,0.70494,0.6599,0.25857,1.95907,1.30499,1.18283,0.0005084,0.0005084,0.0005084
115,2716.62,1.92638,1.21331,1.0981,0.69103,0.70785,0.64139,0.24857,1.95278,1.33287,1.17708,0.0004952,0.0004952,0.0004952
116,2740.48,1.92275,1.18184,1.08831,0.76323,0.72529,0.69461,0.2698,1.97194,1.23752,1.18172,0.000482,0.000482,0.000482
117,2764.23,1.90325,1.15789,1.0836,0.72404,0.72529,0.67463,0.25768,2.00548,1.28176,1.19816,0.0004688,0.0004688,0.0004688
118,2788.31,1.90028,1.15838,1.08039,0.74379,0.69186,0.67424,0.2651,1.96169,1.25529,1.18511,0.0004556,0.0004556,0.0004556
119,2812.36,1.90762,1.17986,1.08408,0.75371,0.7282,0.68134,0.26404,1.97618,1.23697,1.18628,0.0004424,0.0004424,0.0004424
120,2836.15,1.92042,1.17178,1.08748,0.76435,0.72093,0.6818,0.26826,1.95844,1.24385,1.18236,0.0004292,0.0004292,0.0004292
121,2860.07,1.91036,1.16309,1.06961,0.72875,0.7311,0.65102,0.25106,1.95822,1.32607,1.17518,0.000416,0.000416,0.000416
122,2884.12,1.9126,1.16854,1.08671,0.71321,0.71657,0.64459,0.2457,1.97595,1.31989,1.18498,0.0004028,0.0004028,0.0004028
