epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1190.59,2.09274,1.46293,1.18886,0.65713,0.58778,0.61886,0.22167,1.98516,1.40016,1.23818,0.0014588,0.0014588,0.0014588
43,1218.41,2.07744,1.45533,1.20953,0.57808,0.5625,0.54674,0.19932,1.9943,1.44125,1.24414,0.0014456,0.0014456,0.0014456
44,1245.96,2.08782,1.45766,1.18694,0.69647,0.62936,0.62845,0.21868,2.009,1.41774,1.23463,0.0014324,0.0014324,0.0014324
45,1273.74,2.06323,1.4791,1.19036,0.65332,0.66834,0.63422,0.22759,1.99305,1.45088,1.23856,0.0014192,0.0014192,0.0014192
46,1301.58,2.06728,1.46153,1.19922,0.73315,0.62295,0.66519,0.2481,2.02359,1.3593,1.2469,0.001406,0.001406,0.001406
47,1329.23,2.06161,1.44865,1.1807,0.65962,0.63227,0.62959,0.22867,2.01136,1.37687,1.24173,0.0013928,0.0013928,0.0013928
48,1357.26,2.0766,1.41898,1.18983,0.682,0.61337,0.67007,0.24871,2.01353,1.37213,1.23646,0.0013796,0.0013796,0.0013796
49,1385.08,2.0767,1.44047,1.19053,0.67597,0.60174,0.63756,0.22815,2.05682,1.40015,1.25981,0.0013664,0.0013664,0.0013664
50,1412.83,2.08678,1.4467,1.19157,0.73851,0.59012,0.66328,0.24897,2.0094,1.38362,1.24316,0.0013532,0.0013532,0.0013532
51,1440.95,2.03456,1.3918,1.18121,0.7306,0.62673,0.66873,0.24449,2.06419,1.33245,1.26853,0.00134,0.00134,0.00134
52,1468.91,2.06511,1.49243,1.16874,0.70859,0.5843,0.65978,0.24601,2.01313,1.37163,1.23904,0.0013268,0.0013268,0.0013268
53,1496.68,2.08027,1.44461,1.18803,0.70177,0.64099,0.66409,0.2433,2.03608,1.3303,1.25658,0.0013136,0.0013136,0.0013136
54,1524.68,2.05853,1.39732,1.18283,0.69685,0.62355,0.66506,0.23655,2.01888,1.3511,1.2409,0.0013004,0.0013004,0.0013004
55,1552.49,2.05564,1.38595,1.18803,0.70292,0.64971,0.65157,0.2436,1.97452,1.38138,1.22822,0.0012872,0.0012872,0.0012872
56,1580.4,2.04827,1.40973,1.18925,0.70977,0.66715,0.66987,0.25311,1.98907,1.33307,1.23214,0.001274,0.001274,0.001274
57,1608.06,2.0144,1.3673,1.14791,0.76734,0.64535,0.71981,0.27819,1.99931,1.28889,1.2394,0.0012608,0.0012608,0.0012608
58,1635.68,2.06751,1.42617,1.18,0.66375,0.61483,0.64692,0.23953,2.07775,1.32715,1.2583,0.0012476,0.0012476,0.0012476
59,1663.6,2.068,1.40907,1.17043,0.74756,0.6439,0.67198,0.25173,2.01517,1.33311,1.2417,0.0012344,0.0012344,0.0012344
60,1691.29,2.04068,1.39916,1.18694,0.70588,0.62936,0.67103,0.25569,1.98669,1.33962,1.22975,0.0012212,0.0012212,0.0012212
61,1719.23,2.05347,1.45376,1.18268,0.67061,0.60071,0.65393,0.25397,1.9051,1.33887,1.20541,0.001208,0.001208,0.001208
62,1747.03,2.02773,1.39366,1.18124,0.71872,0.64535,0.6466,0.23912,2.00392,1.34052,1.23784,0.0011948,0.0011948,0.0011948
63,1774.86,2.05936,1.39836,1.17834,0.71762,0.62791,0.66023,0.24676,2.0063,1.32812,1.23785,0.0011816,0.0011816,0.0011816
64,1802.57,2.02472,1.36024,1.17061,0.78624,0.67587,0.73003,0.278,1.99832,1.27946,1.23582,0.0011684,0.0011684,0.0011684
65,1830.25,2.03909,1.36441,1.17219,0.71212,0.65407,0.68715,0.25981,2.01223,1.2956,1.24319,0.0011552,0.0011552,0.0011552
66,1858.06,2.0265,1.39249,1.15784,0.71215,0.6439,0.67505,0.25137,1.98207,1.31716,1.22732,0.001142,0.001142,0.001142
67,1885.77,2.02708,1.36958,1.16356,0.75795,0.65988,0.69886,0.26157,2.02716,1.30255,1.24181,0.0011288,0.0011288,0.0011288
68,1913.57,2.02729,1.37563,1.16642,0.7593,0.62817,0.69407,0.25961,1.99128,1.28583,1.22678,0.0011156,0.0011156,0.0011156
69,1941.33,2.01416,1.35625,1.15374,0.74322,0.61047,0.68132,0.26321,1.96842,1.307,1.22379,0.0011024,0.0011024,0.0011024
