area_640_px2,aspect_ratio
1178.125,1.11538461538
1392.1875,1.22222222222
1653.125,2
608.435162426,1.66561065877
583.808024899,1.38115160189
603.364869405,1.18663421
280.676935047,1.02098976109
1096.875,2.16666666667
1250,2
850,1.88235294118
820.3125,2.33333333333
391.136890131,1.01208981002
1312.5,1.90476190476
796.875,1.76470588235
354.920511415,1.51813471503
415.764027657,1.20566187226
625.819024209,1.38945179181
1540.625,1.1724137931
1350,1.18518518519
475,1.1875
291.904012449,1.44806695895
241.563246034,1.53133588646
790.625,1.04545454545
900,1.77777777778
381.358467877,1.18932499052
406.347769191,1.25131103784
1050,1.16666666667
862.5,1.04347826087
573.667438858,1.7665567593
463.569647562,1.51813471503
1268.75,1.03571428571
426.628941272,1.48875146248
584.375,1.29411764706
1443.75,1.90909090909
562.5,1.11111111111
765.625,2.5
273.4375,3.57142857143
1087.5,1.20833333333
1015.625,1.04
521.515853508,1.7079015544
637.5,1.41176470588
623.4375,1.10526315789
488.921112663,1.23506825939
610.9375,1.35294117647
273.795823091,1.17113249445
225.990203187,1.12108409725
1087.5,1.20833333333
1150,1.39130434783
1406.25,1
468.75,1.33333333333
263.655237051,1.12775721688
853.125,1.2380952381
984.375,1.42857142857
391.136890131,1.01208981002
380.271976516,1.41692573402
836.598348335,1.0782341947
1474.36877752,1.42035654694
882.955313091,1.05410108515
616.402765743,1.50992858143
286.833719429,1.66994818653
359.266476861,1.17655440415
406.347769191,1.25131103784
478.056199049,1.47213063275
344.779925374,1.00018287108
322.687934358,1.48439838803
301.320270915,1.49477879633
378.098993793,1.50766482044
294.076995172,1.17262819368
1050,1.16666666667
370.493554263,1.14090124038
1687.5,1.48148148148
635.597446462,1.40135512156
1804.6875,1.06060606061
495.802224619,1.21450777202
1139.0625,1
1350,1.18518518519
1293.75,1.5652173913
646.875,1.27777777778
675,1.6875
546.875,1.78571428571
770.3125,1.70588235294
1068.38317212,1.43311917098
449.083096076,1.56710680261
1300,1.23076923077
325.585244655,1.13615243189
945.247484482,1.56536557283
1550,1.03225806452
1187.5,2.10526315789
322.687934358,1.48439838803
685.213885303,1.18690532266
825,2.0625
336.087994483,1.34014650706
869.193089179,1.23506825939
703.125,2
629.6875,2.38461538462
478.125,1.05882352941
853.125,1.2380952381
547.591646183,1.04100666173
359.266476861,1.17655440415
575,1.4375
1598.4375,1.06451612903
539.0625,1.53333333333
1265.625,1.11111111111
750,1.2
1008.26398345,1.46753022453
1137.5,1.07692307692
1096.875,1.03846153846
862.5,1.04347826087
703.125,2
862.5,1.04347826087
1300,1.23076923077
264.017400838,1.21450777202
660.586747776,1.46664355802
1176.67014448,1.21450777202
550.126792693,1.30146977871
273.071495517,1.35464328418
682.8125,1.21052631579
575,1.4375
1181.25,1.03703703704
239.028099524,1.12278932671
244.822720119,1.21450777202
394.034200428,1.14306613837
590.625,1.16666666667
1237.5,1.375
1289.0625,1.32
885.9375,1.28571428571
771.875,1.36842105263
590.625,1.16666666667
585.9375,1.66666666667
781.25,1.25
675,1.33333333333
1618.75,1.32142857143
522.602344869,1.15222532217
495.802224619,1.21450777202
801.5625,1.42105263158
303.131089851,1.39443484936
816.317176254,1.14015015333
875,1.4
699.700436789,1.33017517888
385.342269536,1.11744271087
1031.25,1.36363636364
289.731029726,1.55456994819
312.909512105,1.43941661869
303.131089851,1.05779709176
812.5,1.3
590.625,1.16666666667
890.625,1.57894736842
190.135988258,1.44584258574
622.921713912,1.12977467165
1200,1.33333333333
282.487753983,1.40135512156
984.375,1.42857142857
315.082494827,1.17402417962
481.67783692,1.31860843819
979.290880475,1.21450777202
347.677235672,1.13860103627
669.278678668,1.39724893991
550.48895648,1.15378238342
718.75,1.15
656.25,1.86666666667
500,1.25
312.909512105,1.02474093264
336.087994483,1.10064766839
370.85571805,1.21450777202
716.359970999,1.13530074341
816.317176254,1.29371480063
336.812322057,1.25499136442
273.071495517,1.08886903698
418.299174168,1.14510732791
609.375,1.73333333333
703.125,1.38888888889
500,1.25
336.087994483,1.10064766839
303.131089851,1.05779709176
391.136890131,1.01208981002
591.051300642,1.1624171853
420.109993103,1.13569495116
1153.85382589,1.11158338456
234.682134078,1.36632124352
278.866116112,1.30992088117
291.541848662,1.25296779938
743.75,1.64705882353
405.623441617,1.17625548513
342.244778864,1.06734294021
357.093494138,1.0359036879
482.402164495,1.24824409902
562.5,1.6
322.687934358,1.00635191505
385.342269536,1.11744271087
509.202284744,1.2473323064
392.947709066,1.07570688379
1900,1.1875
1115.625,1.61904761905
1200,1.33333333333
1082.8125,1.57142857143
1546.875,1.1
1875,1.33333333333
590.625,1.16666666667
371.875,1.21428571429
328.125,1.07142857143
328.125,1.07142857143
223.092892889,1.54573716439
790.625,1.04545454545
351.5625,1
637.5,1.41176470588
1015.625,1.04
515.625,1.46666666667
623.4375,1.10526315789
790.625,1.04545454545
781.25,1.25
1218.75,1.15384615385
898.4375,1.08695652174
1125,1.25
862.5,1.04347826087
506.25,1
375,1.06666666667
325,1.23076923077
223.4375,1.18181818182
306.25,1
225,1
206.25,1.09090909091
656.25,1.05
451.5625,1
1181.25,1.03703703704
771.875,1.36842105263
1006.25,1.21739130435
550,1.375
862.5,1.04347826087
1314.0625,1
584.375,1.29411764706
898.4375,1.08695652174
1093.75,1.75
375,1.06666666667
934.375,1.13043478261
1054.6875,1.08
862.5,1.04347826087
781.25,1.25
742.1875,1.31578947368
1387.5,1.54166666667
843.75,1.35
506.25,1
575,1.4375
1065.625,1.40909090909
367.234080178,1.82176165803
165.146686944,1.04005748159
153.919609542,1.21085123469
182.530548728,1.28081152825
191.222479619,1.11329879102
156.454756052,1.61934369603
623.4375,1.10526315789
206.25,1.09090909091
240.625,1.27272727273
356.25,1.58333333333
284.375,1.07692307692
262.5,1.16666666667
437.5,1.42857142857
292.1875,1.54545454545
337.5,1.5
398.4375,1.13333333333
275,1.45454545455
426.5625,1.61538461538
593.75,1.05263157895
300,1.33333333333
425,1.0625
421.875,1.2
173.838617836,1.01208981002
300,1.33333333333
281.25,1.25
337.5,1.5
262.5,1.16666666667
345.3125,1.30769230769
243.75,1.08333333333
189.0625,1
171.875,1.1
189.0625,1
171.875,1.1
304.6875,1.15384615385
243.75,1.08333333333
375,1.06666666667
371.875,1.21428571429
371.875,1.21428571429
208.244177616,1.3201171435
375,1.06666666667
159.35206635,1.10409797456
171.875,1.1
190.135988258,1.44584258574
304.6875,1.15384615385
187.5,1.875
281.25,1.8
475,1.1875
250,1.6
467.1875,1.76923076923
478.125,1.05882352941
721.875,1.04761904762
306.25,1
350,1.14285714286
393.75,1.28571428571
445.3125,1.26666666667
1015.625,1.04
475,1.1875
468.75,1.33333333333
875,2.1875
345.3125,1.30769230769
600,1.5
375,1.06666666667
481.25,1.57142857143
976.5625,1
206.25,1.09090909091
262.5,1.16666666667
731.25,1.44444444444
174.925109197,1.10889840054
478.125,1.05882352941
962.5,1.27272727273
531.25,1.17647058824
437.5,1.42857142857
975,1.08333333333
1265.625,1.11111111111
731.25,1.44444444444
650,2.46153846154
506.25,1
450,1.125
500,1.25
593.75,1.05263157895
548.4375,2.07692307692
625,1
1087.5,1.20833333333
781.25,1.25
656.25,1.05
1307.8125,1.14814814815
562.5,1.6
610.9375,1.35294117647
984.375,1.42857142857
721.875,1.04761904762
468.75,1.33333333333
421.875,1.2
445.3125,1.26666666667
415.625,1.35714285714
243.37406497,1.25467251747
478.125,1.05882352941
197.741427788,1.01942142045
853.125,1.2380952381
450,1.125
562.5,1.11111111111
787.5,1.55555555556
1268.75,1.03571428571
1139.0625,1
1137.5,1.07692307692
1268.75,1.03571428571
264.0625,1
534.375,1.05555555556
1218.75,1.15384615385
1150,1.39130434783
557.8125,1.23529411765
1137.5,1.07692307692
400,1
475,1.1875
325,1.23076923077
351.5625,1
534.375,1.05555555556
1859.375,1.02941176471
1265.625,1.11111111111
284.375,1.07692307692
190.135988258,1.44584258574
1012.5,1.125
610.9375,1.35294117647
478.125,1.05882352941
478.125,1.05882352941
826.5625,1
1093.75,1.12
843.75,1.35
618.75,1.22222222222
743.75,1.64705882353
334.639339334,1.43138415988
503.125,1.64285714286
898.4375,1.08695652174
593.75,1.05263157895
742.1875,1.31578947368
1012.5,1.125
365.625,1.38461538462
717.1875,1.58823529412
304.6875,1.15384615385
885.9375,1.28571428571
468.75,1.33333333333
468.75,1.33333333333
240.625,1.27272727273
306.25,1
623.4375,1.10526315789
306.25,1
425,1.0625
515.625,1.46666666667
275,1.45454545455
350,1.14285714286
393.75,1.28571428571
365.625,1.38461538462
646.875,1.27777777778
281.25,1.25
304.6875,1.15384615385
306.25,1
306.25,1
345.3125,1.30769230769
284.375,1.07692307692
475,1.1875
375,1.06666666667
398.4375,1.13333333333
281.25,1.25
375,1.06666666667
425,1.0625
306.25,1
325,1.23076923077
196.875,1.55555555556
425,1.0625
593.75,1.05263157895
593.75,1.05263157895
539.0625,1.53333333333
890.625,1.57894736842
515.625,1.46666666667
562.5,1.11111111111
515.625,1.46666666667
754.6875,1.09523809524
393.75,1.28571428571
468.75,1.33333333333
618.75,1.22222222222
371.875,1.21428571429
478.125,1.05882352941
610.9375,1.35294117647
500,1.25
350,1.14285714286
575,1.4375
406.25,1.53846153846
623.4375,1.10526315789
393.75,1.28571428571
478.125,1.05882352941
812.5,1.3
350,1.14285714286
689.0625,1
1584.375,1.5
975,1.08333333333
421.875,1.2
451.5625,1
1100,1.45454545455
304.6875,1.15384615385
371.875,1.21428571429
459.375,1.5
525,1.3125
225,1
1050,1.52380952381
328.125,1.07142857143
365.625,1.38461538462
365.625,1.38461538462
304.6875,1.15384615385
425,1.0625
531.25,1.17647058824
262.5,1.16666666667
257.8125,1.36363636364
300,1.33333333333
478.125,1.05882352941
225,1
393.75,1.28571428571
398.4375,1.13333333333
281.25,1.25
350,1.14285714286
264.0625,1
345.3125,1.30769230769
328.125,1.07142857143
325,1.23076923077
437.5,1.42857142857
225,1
534.375,1.05555555556
371.875,1.21428571429
243.75,1.08333333333
328.125,1.07142857143
210.9375,1.66666666667
304.6875,1.15384615385
351.5625,1
356.25,1.58333333333
446.875,1.69230769231
825,1.09090909091
492.1875,1.4
525,1.3125
468.75,1.33333333333
233.23347893,1.0023742395
253.514651011,1.0843819393
351.5625,1
445.3125,1.26666666667
203.125,1.3
284.375,1.07692307692
264.0625,1
234.375,1.5
398.4375,1.13333333333
350,1.14285714286
265.625,1.7
478.125,1.05882352941
504.6875,1.11764705882
304.6875,1.15384615385
262.5,1.16666666667
262.5,2.625
445.3125,1.26666666667
421.875,1.2
375,1.06666666667
398.4375,1.13333333333
365.625,1.38461538462
223.4375,1.18181818182
284.375,1.07692307692
300,1.33333333333
156.25,1
257.8125,1.36363636364
223.4375,1.18181818182
203.125,1.3
328.125,1.07142857143
284.375,1.07692307692
206.25,1.09090909091
100,1
250,1.6
304.6875,1.15384615385
328.125,1.07142857143
284.375,1.07692307692
140.625,1.11111111111
539.0625,1.53333333333
345.3125,1.30769230769
398.4375,1.13333333333
375,1.06666666667
478.125,1.05882352941
345.3125,1.30769230769
600,1.5
257.8125,1.36363636364
257.8125,1.36363636364
306.25,1
450,1.125
421.875,1.2
562.5,1.11111111111
304.6875,1.15384615385
206.25,1.09090909091
281.25,1.25
500,1.25
350,1.14285714286
365.625,1.38461538462
759.375,1.5
398.4375,1.13333333333
437.5,1.42857142857
140.625,1.11111111111
225,1
171.875,1.1
225,1
446.875,1.69230769231
539.0625,1.53333333333
281.25,1.25
459.375,1.5
653.125,1.15789473684
562.5,1.6
525,1.3125
445.3125,1.26666666667
593.75,1.05263157895
900,1
625,1.5625
406.25,1.53846153846
421.875,1.2
590.625,1.16666666667
539.0625,1.53333333333
371.875,1.21428571429
421.875,1.2
478.125,1.05882352941
450,1.125
371.875,1.21428571429
398.4375,1.13333333333
400,1
504.6875,1.11764705882
304.6875,1.15384615385
451.5625,1
365.625,1.38461538462
304.6875,1.15384615385
656.25,1.05
281.25,1.25
218.75,1.4
284.375,1.07692307692
275,1.45454545455
262.5,1.16666666667
284.375,1.07692307692
243.75,1.08333333333
196.875,1.55555555556
187.5,1.2
243.75,1.08333333333
203.125,1.3
243.75,1.08333333333
183.254876302,1.16170308628
183.254876302,1.26971267075
144.865514863,1.21450777202
475,1.1875
262.5,1.16666666667
281.25,1.25
328.125,1.07142857143
375,1.06666666667
257.8125,1.36363636364
718.75,1.15
351.5625,1
191.222479619,1.11329879102
445.3125,1.26666666667
590.625,1.16666666667
375,1.06666666667
371.875,1.21428571429
398.4375,1.13333333333
623.4375,1.10526315789
506.25,1
450,1.125
240.625,1.27272727273
375,1.06666666667
304.6875,1.15384615385
400,1
425,1.0625
393.75,1.28571428571
468.75,1.33333333333
325,1.23076923077
375,1.06666666667
284.375,1.07692307692
206.25,1.09090909091
393.75,1.28571428571
812.5,1.3
637.5,1.41176470588
859.375,1.13636363636
531.25,1.17647058824
500,1.25
253.125,2
281.25,1.25
371.875,1.21428571429
703.125,1.38888888889
375,1.06666666667
451.5625,1
284.375,1.07692307692
504.6875,1.11764705882
426.5625,1.61538461538
371.875,1.21428571429
450,1.125
309.375,1.63636363636
787.5,1.55555555556
284.375,1.07692307692
398.4375,1.13333333333
304.6875,1.15384615385
475,1.1875
564.0625,1
504.6875,1.11764705882
550,1.375
557.8125,1.23529411765
304.6875,1.15384615385
1042.1875,1.26086956522
234.375,1.5
437.5,1.42857142857
1706.25,1.39285714286
562.5,1.11111111111
350,1.14285714286
1350,1.18518518519
754.6875,1.09523809524
306.25,1
718.75,1.15
2790.625,1.23684210526
759.375,1.5
325,1.23076923077
351.5625,1
284.375,1.07692307692
318.75,1.41666666667
504.6875,1.11764705882
920.3125,1.63157894737
759.375,1.5
557.8125,1.23529411765
240.625,1.27272727273
590.625,1.16666666667
225,1.77777777778
375,1.66666666667
375,1.06666666667
365.625,1.38461538462
350,1.14285714286
304.6875,1.15384615385
234.682134078,1.07956246402
183.254876302,1.26971267075
108.649136147,1.61934369603
185.790022812,1.17006466679
130.378963377,1.34945308002
143.416859715,1.48439838803
152.108790606,1.27523316062
103.21667934,1.53837651123
208.244177616,1.11734715026
167.319669667,1.15930287329
281.25,1.25
250,1.6
371.875,1.21428571429
257.8125,1.36363636364
189.0625,1
264.0625,1
515.625,1.46666666667
459.375,1.5
578.013404304,1.34235069539
235.406461653,1.2630880829
301.320270915,1.49477879633
410.693734637,1.88923431203
618.75,1.22222222222
790.625,1.04545454545
223.4375,1.18181818182
243.75,1.08333333333
281.25,1.25
196.875,1.55555555556
421.875,1.2
325,1.23076923077
375,1.06666666667
206.25,1.09090909091
239.0625,1.88888888889
218.75,1.4
328.125,1.07142857143
189.0625,1
196.875,1.55555555556
189.0625,1
584.375,1.29411764706
223.4375,1.18181818182
223.4375,1.18181818182
262.5,1.16666666667
262.5,1.16666666667
304.6875,1.15384615385
265.625,1.7
548.4375,2.07692307692
371.875,1.21428571429
481.25,1.57142857143
475,1.1875
284.375,1.07692307692
203.125,1.3
223.4375,1.18181818182
504.6875,1.11764705882
337.5,1.5
415.625,1.35714285714
325,1.23076923077
593.75,1.05263157895
545.056499673,1.49210954848
525,1.3125
962.5,1.27272727273
1139.0625,1
1753.125,1.0303030303
426.628941272,1.48875146248
825,1.09090909091
500,1.25
450,1.125
1042.1875,1.26086956522
393.75,1.28571428571
646.875,1.27777777778
721.875,1.04761904762
682.8125,1.21052631579
618.75,1.22222222222
1031.25,1.65
240.625,1.27272727273
500,1.25
371.875,1.21428571429
257.8125,1.36363636364
210.9375,1.66666666667
425,1.0625
721.875,1.04761904762
525,1.3125
478.125,1.05882352941
264.0625,1
243.37406497,1.25467251747
199.914410511,1.16390328152
250.979504501,1.29388103364
234.682134078,1.07956246402
144.503351076,1.09884036516
257.8125,1.36363636364
593.75,1.05263157895
306.25,1
1259.375,1.19230769231
446.875,1.69230769231
351.5625,1
825,1.09090909091
437.5,1.42857142857
445.3125,1.26666666667
400,1
385.9375,1.46153846154
328.125,1.07142857143
718.75,1.15
534.375,1.05555555556
304.579745,1.21450777202
531.25,1.17647058824
506.25,1
534.375,1.05555555556
562.5,1.6
759.375,1.5
534.375,1.05555555556
445.3125,1.26666666667
345.3125,1.30769230769
240.625,1.27272727273
365.625,1.38461538462
525,1.3125
400,1
623.4375,1.10526315789
375,1.06666666667
275,1.45454545455
328.125,1.07142857143
328.125,1.07142857143
504.6875,1.11764705882
306.25,1
206.25,1.09090909091
546.875,1.78571428571
345.3125,1.30769230769
442.20198412,1.0832096345
257.8125,1.36363636364
492.1875,1.4
281.25,1.25
500,1.25
350,1.14285714286
398.4375,1.13333333333
425,1.0625
534.375,1.05555555556
351.5625,1
478.125,1.05882352941
375,1.06666666667
759.375,1.5
325,1.23076923077
593.75,1.05263157895
589.602645493,1.02129062647
425,1.0625
350,1.14285714286
546.142991034,1.47640343651
400.915312384,1.25031601567
687.5,1.1
206.25,1.09090909091
325,1.23076923077
264.0625,1
593.75,1.05263157895
371.875,1.21428571429
306.25,1
400,1
351.5625,1
425,1.0625
421.875,1.2
304.6875,1.15384615385
264.0625,1
771.875,1.36842105263
557.8125,1.23529411765
426.5625,1.61538461538
590.625,1.16666666667
1237.5,1.375
421.875,1.2
771.875,1.36842105263
675,1.33333333333
584.375,1.29411764706
862.5,1.04347826087
1225,1
875,1.4
790.625,1.04545454545
687.5,1.1
690.625,1.52941176471
646.875,1.27777777778
609.375,1.73333333333
475,1.1875
475,1.1875
455.602044245,1.32167022249
1078.125,1.30434782609
862.5,1.04347826087
721.875,1.04761904762
637.5,1.41176470588
345.3125,1.30769230769
375,1.66666666667
937.5,1.5
1096.875,1.03846153846
787.5,1.14285714286
350,1.14285714286
350,1.14285714286
475,1.1875
689.0625,1
800,2
979.6875,1.73684210526
610.9375,1.35294117647
675,1.6875
478.125,1.05882352941
375,1.06666666667
726.5625,2.06666666667
675,1.33333333333
