epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,3765.68,1.98285,1.52979,1.38416,0.68782,0.61773,0.67635,0.2607,1.98249,1.52942,1.50026,0.0013664,0.0013664,0.0013664
50,3841.82,1.97279,1.56293,1.3871,0.7758,0.6337,0.72406,0.27966,1.95049,1.49822,1.4695,0.0013532,0.0013532,0.0013532
51,3917.84,1.98329,1.49154,1.40369,0.71636,0.61192,0.6666,0.25728,2.01068,1.49413,1.51236,0.00134,0.00134,0.00134
52,3993.87,1.97655,1.57866,1.37824,0.71351,0.59302,0.66929,0.26311,1.94151,1.46561,1.43082,0.0013268,0.0013268,0.0013268
53,4069.91,1.96841,1.5264,1.37046,0.76537,0.65552,0.72936,0.28628,1.94296,1.47688,1.45787,0.0013136,0.0013136,0.0013136
54,4145.98,1.97782,1.50054,1.38095,0.767,0.62064,0.71284,0.28532,1.9351,1.49836,1.47075,0.0013004,0.0013004,0.0013004
55,4222.04,1.97453,1.49853,1.38655,0.73712,0.6439,0.69359,0.26842,1.93547,1.55709,1.47089,0.0012872,0.0012872,0.0012872
56,4298.12,1.96164,1.51864,1.39221,0.71887,0.63928,0.69038,0.267,1.96095,1.49352,1.47738,0.001274,0.001274,0.001274
57,4374.1,1.94227,1.45114,1.3688,0.77855,0.62355,0.71632,0.29023,1.95252,1.47499,1.46438,0.0012608,0.0012608,0.0012608
58,4450.17,1.97717,1.50869,1.39134,0.76512,0.6155,0.70476,0.27434,1.95562,1.53629,1.47221,0.0012476,0.0012476,0.0012476
59,4526.29,1.96189,1.47265,1.37737,0.74279,0.70494,0.7256,0.28189,1.94971,1.51406,1.49178,0.0012344,0.0012344,0.0012344
60,4602.39,1.96867,1.47121,1.38193,0.73873,0.59884,0.68125,0.26915,1.99079,1.49888,1.4666,0.0012212,0.0012212,0.0012212
61,4678.47,1.9833,1.55299,1.39442,0.69628,0.62064,0.69156,0.28006,1.89797,1.49513,1.42368,0.001208,0.001208,0.001208
62,4754.58,1.9411,1.48336,1.37012,0.74798,0.64708,0.71969,0.2912,1.90221,1.46446,1.42928,0.0011948,0.0011948,0.0011948
63,4830.61,1.9884,1.49287,1.39182,0.76875,0.64535,0.72326,0.29847,1.91073,1.43216,1.4266,0.0011816,0.0011816,0.0011816
64,4906.73,1.94185,1.47514,1.36671,0.79455,0.69142,0.75531,0.3052,1.92667,1.49163,1.47369,0.0011684,0.0011684,0.0011684
65,4982.77,1.92244,1.41665,1.36099,0.77533,0.67213,0.7234,0.27994,1.95746,1.42637,1.46386,0.0011552,0.0011552,0.0011552
66,5058.89,1.94564,1.46492,1.34833,0.73583,0.6439,0.69395,0.2745,1.95205,1.49768,1.43495,0.001142,0.001142,0.001142
67,5134.95,1.93514,1.4367,1.3621,0.72987,0.64971,0.69229,0.26897,1.9787,1.48489,1.46898,0.0011288,0.0011288,0.0011288
68,5210.98,1.95082,1.46074,1.36874,0.74708,0.63808,0.69939,0.26601,1.94398,1.45525,1.43993,0.0011156,0.0011156,0.0011156
69,5286.97,1.93518,1.43135,1.35008,0.73695,0.65262,0.7128,0.28125,1.92904,1.51838,1.43513,0.0011024,0.0011024,0.0011024
70,5363.13,1.9439,1.50023,1.35747,0.77197,0.66424,0.73473,0.28389,1.94017,1.46076,1.46179,0.0010892,0.0010892,0.0010892
71,5439.13,1.93004,1.38588,1.36349,0.79797,0.69331,0.74537,0.29258,1.98264,1.4202,1.4839,0.001076,0.001076,0.001076
72,5515.14,1.9046,1.42299,1.33708,0.77697,0.65552,0.71909,0.27663,2.00245,1.44696,1.49397,0.0010628,0.0010628,0.0010628
73,5591.17,1.91817,1.42212,1.34268,0.77625,0.6875,0.73303,0.29213,1.94317,1.44122,1.46028,0.0010496,0.0010496,0.0010496
74,5667.2,1.93085,1.42799,1.34102,0.80306,0.66976,0.74206,0.28138,1.97081,1.42176,1.46054,0.0010364,0.0010364,0.0010364
75,5743.43,1.91574,1.41145,1.34899,0.76321,0.6657,0.72516,0.28162,1.91293,1.42292,1.43132,0.0010232,0.0010232,0.0010232
76,5819.64,1.93396,1.41591,1.35613,0.73935,0.68314,0.72979,0.30051,1.88186,1.42989,1.45978,0.00101,0.00101,0.00101
77,5895.73,1.9183,1.39734,1.3513,0.80297,0.67442,0.75195,0.31195,1.91925,1.38151,1.44019,0.0009968,0.0009968,0.0009968
78,5971.82,1.89963,1.38923,1.31711,0.81786,0.6875,0.76731,0.30776,1.92712,1.39708,1.43096,0.0009836,0.0009836,0.0009836
79,6047.97,1.9212,1.38282,1.34078,0.78722,0.6657,0.73871,0.29302,1.91748,1.4259,1.45118,0.0009704,0.0009704,0.0009704
80,6124.27,1.90408,1.40025,1.34,0.7752,0.65407,0.70542,0.27225,1.99021,1.47372,1.47943,0.0009572,0.0009572,0.0009572
81,6200.52,1.89321,1.36591,1.33559,0.78675,0.6875,0.74837,0.29347,1.9389,1.38406,1.44987,0.000944,0.000944,0.000944
82,6276.72,1.93485,1.37381,1.35254,0.8184,0.68777,0.76679,0.30578,1.93636,1.39531,1.42964,0.0009308,0.0009308,0.0009308
83,6352.87,1.91132,1.4058,1.33274,0.81194,0.67878,0.7727,0.32128,1.86594,1.38105,1.41101,0.0009176,0.0009176,0.0009176
84,6429,1.90378,1.35377,1.34688,0.7925,0.68023,0.76623,0.29713,1.93213,1.42624,1.45102,0.0009044,0.0009044,0.0009044
85,6505.22,1.92941,1.37131,1.34454,0.78466,0.66733,0.73766,0.28687,1.97283,1.39679,1.48575,0.0008912,0.0008912,0.0008912
86,6581.5,1.90902,1.37234,1.3555,0.75516,0.67244,0.7225,0.29243,1.89824,1.39903,1.42649,0.000878,0.000878,0.000878
87,6657.77,1.90716,1.40879,1.33818,0.77324,0.66416,0.73369,0.29342,1.91461,1.41,1.44053,0.0008648,0.0008648,0.0008648
88,6734.1,1.88729,1.34946,1.33704,0.77016,0.65265,0.7316,0.2907,1.92447,1.38932,1.41958,0.0008516,0.0008516,0.0008516
89,6810.3,1.90297,1.35564,1.32475,0.77055,0.66134,0.73732,0.30269,1.91564,1.40787,1.41903,0.0008384,0.0008384,0.0008384
90,6886.48,1.9163,1.35386,1.34935,0.7925,0.70203,0.76086,0.30064,1.93335,1.37689,1.46284,0.0008252,0.0008252,0.0008252
91,6962.65,1.91247,1.34346,1.34474,0.80092,0.68895,0.75203,0.29384,1.93285,1.37697,1.43989,0.000812,0.000812,0.000812
92,7039.13,1.86987,1.34713,1.31561,0.8019,0.67878,0.74593,0.30103,1.92673,1.37842,1.42875,0.0007988,0.0007988,0.0007988
93,7115.66,1.90588,1.35048,1.35136,0.79213,0.6868,0.76831,0.309,1.92231,1.35556,1.42607,0.0007856,0.0007856,0.0007856
94,7192.28,1.91216,1.33974,1.35557,0.7538,0.69868,0.76126,0.30447,1.89211,1.35537,1.42114,0.0007724,0.0007724,0.0007724
95,7268.8,1.88233,1.35238,1.32916,0.76709,0.67019,0.74632,0.31006,1.89359,1.37386,1.42011,0.0007592,0.0007592,0.0007592
96,7345.33,1.89264,1.33229,1.33412,0.79881,0.71657,0.78717,0.31873,1.90495,1.35594,1.42871,0.000746,0.000746,0.000746
97,7421.9,1.89763,1.32168,1.33325,0.75254,0.67151,0.74429,0.31043,1.90609,1.37515,1.41873,0.0007328,0.0007328,0.0007328
98,7498.49,1.8917,1.31353,1.32161,0.77458,0.67425,0.75226,0.30702,1.93189,1.36095,1.43234,0.0007196,0.0007196,0.0007196
99,7575.04,1.89655,1.34912,1.32404,0.78564,0.69477,0.77521,0.31992,1.90128,1.32887,1.41051,0.0007064,0.0007064,0.0007064
100,7651.53,1.86642,1.30465,1.30271,0.78754,0.70042,0.77434,0.31208,1.93471,1.34238,1.43535,0.0006932,0.0006932,0.0006932
101,7728.06,1.88863,1.31428,1.34045,0.78359,0.7105,0.76774,0.31489,1.91742,1.33612,1.43682,0.00068,0.00068,0.00068
102,7804.71,1.85285,1.28902,1.3233,0.81126,0.71076,0.77455,0.31429,1.91248,1.33009,1.44556,0.0006668,0.0006668,0.0006668
103,7881.3,1.87062,1.29406,1.33396,0.80331,0.72422,0.78946,0.31944,1.92652,1.31142,1.45192,0.0006536,0.0006536,0.0006536
104,7957.86,1.86355,1.26548,1.31967,0.82179,0.69707,0.77675,0.30944,1.94367,1.32564,1.4563,0.0006404,0.0006404,0.0006404
105,8034.51,1.8787,1.29404,1.35098,0.79011,0.71131,0.77165,0.30606,1.97769,1.32697,1.48845,0.0006272,0.0006272,0.0006272
106,8111.09,1.83817,1.26649,1.32247,0.80206,0.73033,0.78246,0.31541,1.90484,1.32196,1.4399,0.000614,0.000614,0.000614
107,8187.75,1.85947,1.2618,1.33526,0.78134,0.71657,0.7554,0.3112,1.93126,1.35473,1.46557,0.0006008,0.0006008,0.0006008
108,8264.34,1.86533,1.29231,1.31492,0.81522,0.71181,0.7916,0.32561,1.91744,1.32786,1.44311,0.0005876,0.0005876,0.0005876
109,8340.97,1.87168,1.2899,1.3231,0.82117,0.71802,0.79036,0.32761,1.93256,1.30949,1.44111,0.0005744,0.0005744,0.0005744
110,8417.62,1.889,1.2697,1.32139,0.77935,0.71657,0.76906,0.31112,1.94437,1.29586,1.44895,0.0005612,0.0005612,0.0005612
111,8494.33,1.88614,1.27753,1.33679,0.78418,0.70768,0.76651,0.31662,1.93197,1.29837,1.44132,0.000548,0.000548,0.000548
112,8570.92,1.86636,1.2755,1.31305,0.79925,0.6875,0.76349,0.31757,1.91323,1.29782,1.41916,0.0005348,0.0005348,0.0005348
113,8647.62,1.8717,1.28403,1.31769,0.81888,0.70785,0.7763,0.32325,1.92857,1.26629,1.419,0.0005216,0.0005216,0.0005216
114,8724.2,1.89538,1.32916,1.32839,0.80791,0.68459,0.77519,0.32823,1.90419,1.29563,1.41722,0.0005084,0.0005084,0.0005084
115,8800.83,1.86994,1.30805,1.32617,0.80036,0.69041,0.77657,0.31973,1.93655,1.30641,1.42579,0.0004952,0.0004952,0.0004952
116,8877.43,1.8584,1.26383,1.31161,0.82005,0.71512,0.79468,0.32849,1.93385,1.27086,1.44388,0.000482,0.000482,0.000482
117,8954.02,1.85284,1.25353,1.31989,0.82036,0.71025,0.7889,0.32291,1.92746,1.28244,1.43752,0.0004688,0.0004688,0.0004688
118,9030.69,1.84235,1.2424,1.30265,0.81771,0.72674,0.79536,0.32624,1.91168,1.26177,1.43361,0.0004556,0.0004556,0.0004556
119,9107.22,1.85207,1.22755,1.30493,0.80357,0.71802,0.7927,0.32274,1.94996,1.25588,1.43391,0.0004424,0.0004424,0.0004424
120,9183.82,1.86952,1.25751,1.30357,0.80509,0.70245,0.79057,0.32565,1.93142,1.27215,1.43262,0.0004292,0.0004292,0.0004292
121,9260.47,1.83367,1.23591,1.29119,0.7755,0.69477,0.7697,0.31871,1.93661,1.30639,1.434,0.000416,0.000416,0.000416
122,9337.09,1.86338,1.2766,1.30937,0.80998,0.6875,0.77805,0.32217,1.93005,1.27111,1.42228,0.0004028,0.0004028,0.0004028
123,9413.72,1.86793,1.23954,1.2979,0.80801,0.67878,0.77227,0.32205,1.92952,1.30056,1.42629,0.0003896,0.0003896,0.0003896
124,9490.28,1.84706,1.24266,1.31584,0.79985,0.71443,0.78168,0.31794,1.94657,1.27882,1.43592,0.0003764,0.0003764,0.0003764
125,9566.97,1.82284,1.2161,1.30453,0.80609,0.70089,0.77155,0.31478,1.92564,1.28988,1.42754,0.0003632,0.0003632,0.0003632
126,9643.55,1.82897,1.19762,1.29539,0.81894,0.69331,0.77268,0.31608,1.95033,1.27634,1.44348,0.00035,0.00035,0.00035
127,9720.13,1.82348,1.179,1.296,0.81389,0.70556,0.78522,0.32164,1.96162,1.26644,1.4399,0.0003368,0.0003368,0.0003368
128,9796.79,1.83714,1.23641,1.29438,0.80869,0.71076,0.78247,0.3201,1.91956,1.26659,1.42417,0.0003236,0.0003236,0.0003236
129,9873.44,1.85974,1.26201,1.30098,0.80829,0.70203,0.78607,0.32842,1.92498,1.27305,1.42457,0.0003104,0.0003104,0.0003104
130,9950.03,1.8321,1.21299,1.29503,0.7909,0.7064,0.77031,0.32116,1.94443,1.27776,1.44126,0.0002972,0.0002972,0.0002972
131,10026.7,1.83265,1.22965,1.30986,0.80086,0.71076,0.7761,0.31794,1.94141,1.29527,1.43699,0.000284,0.000284,0.000284
132,10103.3,1.81209,1.18923,1.28681,0.82697,0.70162,0.77781,0.31386,1.96097,1.28934,1.44291,0.0002708,0.0002708,0.0002708
133,10180,1.8303,1.21649,1.2854,0.83161,0.69628,0.78405,0.32061,1.93472,1.29632,1.42676,0.0002576,0.0002576,0.0002576
134,10256.6,1.81584,1.20636,1.30684,0.8111,0.71147,0.77524,0.32183,1.93351,1.28615,1.43264,0.0002444,0.0002444,0.0002444
135,10333.2,1.81217,1.22213,1.29367,0.79569,0.69331,0.76315,0.31721,1.94467,1.2867,1.43848,0.0002312,0.0002312,0.0002312
136,10409.8,1.81402,1.18607,1.29362,0.77927,0.71221,0.78382,0.31876,1.93208,1.27935,1.42823,0.000218,0.000218,0.000218
137,10486.4,1.81469,1.1916,1.29805,0.79486,0.71657,0.78161,0.32019,1.95218,1.27258,1.43792,0.0002048,0.0002048,0.0002048
138,10563.1,1.81134,1.15743,1.28327,0.80273,0.7064,0.78901,0.32139,1.96169,1.27803,1.44124,0.0001916,0.0001916,0.0001916
139,10639.8,1.82523,1.17655,1.29773,0.79444,0.72238,0.79034,0.32759,1.94095,1.2687,1.43456,0.0001784,0.0001784,0.0001784
140,10716.3,1.81422,1.16132,1.29199,0.80075,0.70682,0.78135,0.31937,1.94795,1.27153,1.43507,0.0001652,0.0001652,0.0001652
141,10793.5,1.80584,1.20136,1.32093,0.79197,0.70828,0.77745,0.31993,1.93457,1.25266,1.42802,0.000152,0.000152,0.000152
142,10870.1,1.76571,1.19159,1.30937,0.79343,0.71461,0.77423,0.32305,1.92326,1.24193,1.41881,0.0001388,0.0001388,0.0001388
143,10946.6,1.77031,1.15821,1.30951,0.80366,0.71366,0.77582,0.32142,1.92728,1.25552,1.41837,0.0001256,0.0001256,0.0001256
144,11023.1,1.76132,1.17366,1.29782,0.81374,0.73401,0.79431,0.3292,1.91822,1.23077,1.42378,0.0001124,0.0001124,0.0001124
145,11099.6,1.75246,1.15608,1.2948,0.8062,0.72557,0.789,0.33398,1.90066,1.23188,1.41569,9.92e-05,9.92e-05,9.92e-05
146,11176.3,1.80109,1.13864,1.30973,0.81073,0.7282,0.79449,0.32951,1.90347,1.23276,1.41432,8.6e-05,8.6e-05,8.6e-05
147,11253,1.78344,1.12931,1.30241,0.81011,0.72529,0.79553,0.33336,1.90723,1.23214,1.41389,7.28e-05,7.28e-05,7.28e-05
148,11329.6,1.75841,1.12818,1.29395,0.81555,0.71221,0.78877,0.33306,1.9111,1.22681,1.41709,5.96e-05,5.96e-05,5.96e-05
149,11406.1,1.77015,1.13399,1.29491,0.81184,0.70785,0.7908,0.32905,1.9255,1.21817,1.42392,4.64e-05,4.64e-05,4.64e-05
150,11482.5,1.75375,1.10965,1.28598,0.80957,0.72674,0.79657,0.33063,1.92228,1.21591,1.42139,3.32e-05,3.32e-05,3.32e-05
