epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1323.33,2.08822,1.46818,1.14842,0.72189,0.63808,0.65971,0.24444,2.02093,1.36792,1.21083,0.0014588,0.0014588,0.0014588
43,1354.06,2.08739,1.50428,1.16762,0.69858,0.63227,0.67586,0.25396,2.01072,1.40408,1.20954,0.0014456,0.0014456,0.0014456
44,1384.51,2.09125,1.46385,1.14634,0.70467,0.66587,0.67361,0.25866,1.94292,1.46709,1.17562,0.0014324,0.0014324,0.0014324
45,1414.98,2.08475,1.48619,1.15157,0.68291,0.64099,0.64579,0.24957,1.98591,1.42672,1.19882,0.0014192,0.0014192,0.0014192
46,1445.5,2.05703,1.51425,1.1523,0.73978,0.62645,0.67067,0.25755,1.9839,1.38717,1.19208,0.001406,0.001406,0.001406
47,1475.99,2.06469,1.47066,1.13299,0.68399,0.63808,0.65788,0.24805,1.99014,1.40129,1.19077,0.0013928,0.0013928,0.0013928
48,1506.53,2.08597,1.46085,1.15265,0.71207,0.61919,0.65855,0.25555,1.99488,1.39469,1.1891,0.0013796,0.0013796,0.0013796
49,1537.41,2.07283,1.4512,1.14457,0.6762,0.59884,0.64644,0.24308,2.04219,1.43162,1.20266,0.0013664,0.0013664,0.0013664
50,1568.11,2.06734,1.48375,1.14915,0.7011,0.62048,0.67934,0.27296,1.96502,1.38448,1.19094,0.0013532,0.0013532,0.0013532
51,1599.18,2.04005,1.42362,1.14202,0.70915,0.62645,0.67189,0.25606,2.01885,1.3603,1.1994,0.00134,0.00134,0.00134
52,1630.23,2.06102,1.50249,1.12456,0.72641,0.59157,0.68352,0.26065,2.05642,1.3454,1.21092,0.0013268,0.0013268,0.0013268
53,1661.14,2.07351,1.47258,1.13518,0.71465,0.62936,0.68202,0.25835,2.09309,1.35917,1.22901,0.0013136,0.0013136,0.0013136
54,1692.03,2.07167,1.40857,1.14383,0.73689,0.62284,0.63949,0.23953,1.97977,1.38194,1.18981,0.0013004,0.0013004,0.0013004
55,1722.88,2.04635,1.40221,1.143,0.74212,0.64244,0.70105,0.26982,1.99672,1.34968,1.18922,0.0012872,0.0012872,0.0012872
56,1753.64,2.03979,1.41319,1.14192,0.70844,0.63227,0.67163,0.25225,2.04467,1.37215,1.21022,0.001274,0.001274,0.001274
57,1784.46,2.01704,1.38079,1.11245,0.78657,0.62136,0.71209,0.28468,1.98841,1.33799,1.19396,0.0012608,0.0012608,0.0012608
58,1815.48,2.06931,1.43432,1.14193,0.74361,0.63663,0.68853,0.2714,1.96167,1.35577,1.18241,0.0012476,0.0012476,0.0012476
59,1846.16,2.05497,1.39502,1.1232,0.7508,0.67437,0.70818,0.27702,1.99981,1.31312,1.19939,0.0012344,0.0012344,0.0012344
60,1876.82,2.06732,1.41288,1.15076,0.71887,0.64298,0.68807,0.27347,1.94795,1.37433,1.18237,0.0012212,0.0012212,0.0012212
61,1907.55,2.07122,1.47136,1.1424,0.72084,0.64535,0.68714,0.26857,1.95156,1.36347,1.17869,0.001208,0.001208,0.001208
62,1938.38,2.04087,1.39765,1.14296,0.76732,0.67107,0.72213,0.29211,1.94983,1.31707,1.17883,0.0011948,0.0011948,0.0011948
63,1969.15,2.08217,1.42101,1.14101,0.77344,0.6439,0.71492,0.28203,1.9861,1.32789,1.18866,0.0011816,0.0011816,0.0011816
64,1999.77,2.0301,1.38074,1.1278,0.77056,0.67852,0.73549,0.28036,1.98312,1.27969,1.18718,0.0011684,0.0011684,0.0011684
65,2030.39,2.03643,1.37763,1.12959,0.73446,0.62791,0.69546,0.26818,1.99864,1.31551,1.197,0.0011552,0.0011552,0.0011552
66,2061.18,2.02727,1.3984,1.11404,0.76693,0.63081,0.70327,0.27186,1.98774,1.30255,1.18446,0.001142,0.001142,0.001142
67,2091.91,2.02941,1.36311,1.12423,0.76447,0.6699,0.71857,0.27721,1.99652,1.3365,1.18799,0.0011288,0.0011288,0.0011288
68,2122.84,2.02306,1.39016,1.1197,0.74483,0.64912,0.70023,0.26621,1.99288,1.29803,1.18854,0.0011156,0.0011156,0.0011156
69,2153.5,2.01888,1.34744,1.10935,0.75078,0.65262,0.71401,0.27991,1.98936,1.29279,1.19488,0.0011024,0.0011024,0.0011024
70,2184.19,2.03705,1.40501,1.1246,0.8003,0.64657,0.71729,0.29086,1.95733,1.30554,1.17773,0.0010892,0.0010892,0.0010892
71,2214.84,2.0228,1.33349,1.10815,0.74129,0.6622,0.70799,0.26456,2.04538,1.32799,1.20175,0.001076,0.001076,0.001076
72,2245.59,2.0105,1.36558,1.10974,0.7475,0.60671,0.70554,0.2798,2.00167,1.32353,1.18645,0.0010628,0.0010628,0.0010628
73,2276.17,2.00039,1.37252,1.10951,0.76731,0.65183,0.71821,0.28124,1.98133,1.30617,1.18549,0.0010496,0.0010496,0.0010496
74,2307.01,2.00812,1.33244,1.10063,0.74855,0.63607,0.68622,0.25969,2.0335,1.31405,1.2054,0.0010364,0.0010364,0.0010364
75,2337.99,2.00322,1.34555,1.12883,0.74265,0.65552,0.71483,0.2818,1.97442,1.30773,1.18821,0.0010232,0.0010232,0.0010232
76,2368.74,2.02501,1.36403,1.11255,0.79015,0.67006,0.74608,0.30623,1.95105,1.29073,1.17393,0.00101,0.00101,0.00101
77,2399.63,1.99874,1.32888,1.11836,0.83044,0.69331,0.76101,0.30568,1.94033,1.25348,1.17284,0.0009968,0.0009968,0.0009968
78,2430.13,2.00289,1.33524,1.10049,0.78433,0.66073,0.72247,0.2876,1.97172,1.27274,1.1796,0.0009836,0.0009836,0.0009836
79,2460.81,2.00992,1.36084,1.11294,0.75772,0.67731,0.72464,0.28497,1.9721,1.28199,1.18143,0.0009704,0.0009704,0.0009704
80,2491.48,1.99168,1.32855,1.11021,0.71441,0.63517,0.69362,0.26448,1.99465,1.32608,1.18783,0.0009572,0.0009572,0.0009572
81,2522.27,1.96034,1.3038,1.1083,0.74822,0.6657,0.72808,0.27552,2.01033,1.27498,1.19086,0.000944,0.000944,0.000944
82,2553.16,2.00688,1.29488,1.12043,0.76976,0.67006,0.72203,0.28223,1.9676,1.26326,1.17571,0.0009308,0.0009308,0.0009308
83,2583.88,2.01877,1.33411,1.11117,0.77294,0.65552,0.72595,0.29779,1.96202,1.27068,1.18252,0.0009176,0.0009176,0.0009176
84,2614.6,1.97994,1.31172,1.11023,0.78306,0.68459,0.73623,0.29825,1.98704,1.3169,1.19196,0.0009044,0.0009044,0.0009044
85,2645.06,2.02349,1.32378,1.10523,0.78278,0.63372,0.71202,0.28148,1.98188,1.29819,1.18217,0.0008912,0.0008912,0.0008912
86,2675.76,1.99167,1.29259,1.11429,0.7347,0.69635,0.73072,0.29166,1.95528,1.25627,1.17609,0.000878,0.000878,0.000878
87,2706.35,1.98972,1.34046,1.09397,0.72538,0.63346,0.69793,0.28505,1.98744,1.31494,1.18247,0.0008648,0.0008648,0.0008648
88,2736.59,1.97429,1.30495,1.10936,0.75761,0.63372,0.68912,0.26924,1.98586,1.2996,1.18986,0.0008516,0.0008516,0.0008516
89,2767.41,1.98638,1.32733,1.10882,0.70501,0.68085,0.668,0.26705,1.97683,1.27358,1.18327,0.0008384,0.0008384,0.0008384
90,2798,1.98641,1.29093,1.1174,0.7638,0.69561,0.73467,0.29512,1.92943,1.24246,1.16752,0.0008252,0.0008252,0.0008252
91,2828.63,1.98694,1.28488,1.10528,0.7505,0.64708,0.70476,0.27623,1.99129,1.29989,1.18949,0.000812,0.000812,0.000812
92,2859.75,1.9725,1.28292,1.09654,0.76683,0.66444,0.73229,0.28909,1.95776,1.27443,1.16623,0.0007988,0.0007988,0.0007988
93,2890.23,1.96526,1.29698,1.10873,0.7992,0.69041,0.75942,0.30791,1.9595,1.20696,1.1737,0.0007856,0.0007856,0.0007856
94,2921.25,1.98234,1.28314,1.11612,0.79401,0.63808,0.74173,0.30163,1.93404,1.25388,1.16612,0.0007724,0.0007724,0.0007724
95,2951.84,1.97353,1.30228,1.1016,0.80172,0.65407,0.73991,0.30663,1.93612,1.22692,1.16877,0.0007592,0.0007592,0.0007592
96,2982.83,1.9577,1.26017,1.10324,0.78339,0.68605,0.75207,0.31078,1.94781,1.21745,1.17062,0.000746,0.000746,0.000746
97,3013.7,1.9759,1.26547,1.11761,0.79328,0.68895,0.749,0.29991,1.94357,1.23295,1.1693,0.0007328,0.0007328,0.0007328
98,3044.35,1.97431,1.25735,1.10359,0.81097,0.69041,0.74878,0.29903,1.93291,1.22151,1.17114,0.0007196,0.0007196,0.0007196
99,3075.17,1.98193,1.28637,1.10792,0.813,0.67615,0.74767,0.29794,1.96724,1.20259,1.18329,0.0007064,0.0007064,0.0007064
100,3105.8,1.94935,1.24996,1.08001,0.80336,0.66715,0.74039,0.30147,1.97615,1.21487,1.1846,0.0006932,0.0006932,0.0006932
