epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2635.41,2.01968,1.6003,1.33828,0.78303,0.63081,0.70547,0.28451,1.89634,1.57457,1.36205,0.0014588,0.0014588,0.0014588
43,2697.99,2.00741,1.61919,1.35295,0.71961,0.63787,0.70196,0.26471,1.96348,1.53883,1.40464,0.0014456,0.0014456,0.0014456
44,2760.56,2.00146,1.58583,1.3503,0.66442,0.61483,0.65543,0.26745,1.91875,1.57564,1.36877,0.0014324,0.0014324,0.0014324
45,2823.16,1.99613,1.58397,1.34486,0.71694,0.66715,0.69518,0.26331,2.00682,1.59176,1.4017,0.0014192,0.0014192,0.0014192
46,2885.68,2.00559,1.61928,1.34275,0.70601,0.625,0.66858,0.2459,1.99941,1.54788,1.39146,0.001406,0.001406,0.001406
47,2948.2,1.98413,1.56262,1.32364,0.75155,0.63517,0.69424,0.25778,1.98142,1.55993,1.39996,0.0013928,0.0013928,0.0013928
48,3010.85,2.01249,1.586,1.34486,0.68563,0.59448,0.65445,0.2479,1.97565,1.57093,1.37921,0.0013796,0.0013796,0.0013796
49,3073.45,2.00166,1.55208,1.33611,0.72921,0.60901,0.68341,0.26282,1.98444,1.50121,1.41007,0.0013664,0.0013664,0.0013664
50,3136.06,1.9895,1.59607,1.33064,0.65134,0.63372,0.6621,0.24783,2.00486,1.58406,1.4035,0.0013532,0.0013532,0.0013532
51,3198.75,1.98749,1.54139,1.34508,0.67628,0.57558,0.61717,0.22196,2.07094,1.60639,1.46168,0.00134,0.00134,0.00134
52,3261.21,1.99536,1.63284,1.34313,0.69317,0.63808,0.68501,0.2485,2.01349,1.51327,1.40209,0.0013268,0.0013268,0.0013268
53,3323.62,1.99755,1.54742,1.33778,0.7162,0.64192,0.68273,0.24858,2.02373,1.53627,1.4325,0.0013136,0.0013136,0.0013136
54,3386.11,1.98201,1.53807,1.33891,0.72488,0.60465,0.66304,0.25076,1.96667,1.57177,1.41089,0.0013004,0.0013004,0.0013004
55,3448.7,1.98338,1.49924,1.34677,0.77397,0.63706,0.72549,0.28331,1.94394,1.51378,1.41211,0.0012872,0.0012872,0.0012872
56,3511.29,1.98874,1.52373,1.34873,0.75183,0.61773,0.68194,0.25411,2.0442,1.51854,1.43009,0.001274,0.001274,0.001274
57,3573.87,1.96441,1.50001,1.31022,0.81104,0.62209,0.72795,0.28997,1.96902,1.45967,1.40395,0.0012608,0.0012608,0.0012608
58,3636.43,1.97844,1.55336,1.34939,0.69415,0.62355,0.6922,0.26568,1.96905,1.52576,1.38422,0.0012476,0.0012476,0.0012476
59,3699.03,1.97297,1.52086,1.32599,0.73224,0.63994,0.6979,0.25703,1.99688,1.56253,1.40983,0.0012344,0.0012344,0.0012344
60,3761.51,1.98623,1.51186,1.34884,0.7785,0.6439,0.72391,0.28311,1.9841,1.46113,1.38614,0.0012212,0.0012212,0.0012212
61,3823.98,1.98913,1.5623,1.34421,0.74291,0.65943,0.71289,0.2955,1.90333,1.46101,1.36866,0.001208,0.001208,0.001208
62,3886.5,1.95906,1.50995,1.32476,0.79699,0.66715,0.74284,0.30127,1.93002,1.44732,1.37213,0.0011948,0.0011948,0.0011948
63,3949.14,2.01011,1.51528,1.3497,0.6783,0.62209,0.6648,0.26494,1.98291,1.4866,1.38169,0.0011816,0.0011816,0.0011816
64,4011.71,1.96862,1.49378,1.32631,0.77959,0.66279,0.72607,0.28324,1.97652,1.51612,1.37978,0.0011684,0.0011684,0.0011684
65,4074.32,1.94904,1.48071,1.31831,0.76235,0.67442,0.72992,0.29643,1.94614,1.44972,1.3825,0.0011552,0.0011552,0.0011552
66,4136.87,1.95128,1.49957,1.30428,0.69801,0.63832,0.68731,0.26748,2.01155,1.49096,1.37353,0.001142,0.001142,0.001142
67,4199.54,1.95777,1.48699,1.31833,0.71399,0.63953,0.69263,0.25882,1.97675,1.54898,1.38617,0.0011288,0.0011288,0.0011288
68,4262.08,1.95342,1.49395,1.32295,0.79729,0.6746,0.74263,0.27997,1.94524,1.47416,1.38565,0.0011156,0.0011156,0.0011156
69,4324.63,1.96083,1.45866,1.32296,0.75899,0.63517,0.6986,0.26883,1.98362,1.49335,1.37287,0.0011024,0.0011024,0.0011024
70,4387.19,1.96851,1.52703,1.32034,0.75811,0.65116,0.71376,0.27894,1.93626,1.46059,1.36383,0.0010892,0.0010892,0.0010892
71,4449.72,1.95073,1.41528,1.32147,0.7713,0.65686,0.72326,0.27673,1.99607,1.4488,1.39419,0.001076,0.001076,0.001076
72,4512.35,1.92433,1.45078,1.30187,0.69433,0.60901,0.67361,0.27131,1.96515,1.48208,1.38421,0.0010628,0.0010628,0.0010628
73,4574.91,1.92478,1.47414,1.2932,0.72313,0.64826,0.67696,0.26109,1.97569,1.48935,1.36297,0.0010496,0.0010496,0.0010496
74,4637.47,1.95277,1.4489,1.29956,0.78876,0.65988,0.73145,0.27649,2.00175,1.44458,1.42467,0.0010364,0.0010364,0.0010364
75,4700.05,1.93755,1.43381,1.31784,0.75843,0.64826,0.7119,0.28649,1.92006,1.42906,1.35623,0.0010232,0.0010232,0.0010232
76,4762.66,1.93631,1.45601,1.31594,0.74908,0.65086,0.73243,0.30028,1.93773,1.43033,1.42028,0.00101,0.00101,0.00101
77,4825.21,1.9445,1.42947,1.3256,0.80285,0.69251,0.75359,0.31444,1.93355,1.40347,1.37893,0.0009968,0.0009968,0.0009968
78,4887.77,1.93139,1.42813,1.30609,0.81122,0.7058,0.76875,0.31119,1.95116,1.38707,1.39087,0.0009836,0.0009836,0.0009836
79,4950.32,1.95164,1.42596,1.31524,0.75128,0.6686,0.72341,0.28632,1.99295,1.4772,1.41396,0.0009704,0.0009704,0.0009704
80,5012.85,1.92318,1.4179,1.31356,0.77933,0.65407,0.71936,0.28146,1.97969,1.42103,1.4078,0.0009572,0.0009572,0.0009572
81,5075.33,1.90527,1.40981,1.29706,0.78788,0.65843,0.7259,0.27852,1.98261,1.4421,1.40432,0.000944,0.000944,0.000944
82,5137.97,1.95428,1.40031,1.32578,0.78257,0.67484,0.73928,0.2866,1.97891,1.4704,1.39666,0.0009308,0.0009308,0.0009308
83,5200.57,1.94081,1.44247,1.30282,0.80426,0.67484,0.76097,0.32013,1.92386,1.36199,1.37068,0.0009176,0.0009176,0.0009176
84,5263.12,1.92794,1.39165,1.30924,0.79542,0.68314,0.74062,0.30397,1.93684,1.40474,1.39323,0.0009044,0.0009044,0.0009044
85,5325.56,1.93475,1.38551,1.30258,0.80718,0.68753,0.75676,0.29526,1.97953,1.38923,1.39568,0.0008912,0.0008912,0.0008912
86,5388.13,1.91941,1.40091,1.30292,0.78586,0.68811,0.75376,0.30531,1.94156,1.37724,1.38404,0.000878,0.000878,0.000878
87,5450.65,1.93306,1.45253,1.29645,0.73884,0.64149,0.70568,0.28392,1.91434,1.43767,1.35407,0.0008648,0.0008648,0.0008648
88,5513.14,1.90114,1.40247,1.29853,0.78727,0.64826,0.73523,0.30393,1.92438,1.39715,1.37111,0.0008516,0.0008516,0.0008516
89,5575.72,1.91833,1.4014,1.3076,0.7431,0.6769,0.73245,0.30957,1.91452,1.43265,1.40322,0.0008384,0.0008384,0.0008384
90,5638.3,1.93316,1.35569,1.31608,0.83462,0.69186,0.77264,0.32136,1.91363,1.37626,1.37574,0.0008252,0.0008252,0.0008252
