epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1576.3,2.05801,1.56737,1.62452,0.73891,0.59448,0.66472,0.25425,2.01201,1.53731,1.77414,0.0014588,0.0014588,0.0014588
43,1613.17,2.04014,1.61112,1.63771,0.64958,0.59012,0.5991,0.2334,1.97889,1.59469,1.75893,0.0014456,0.0014456,0.0014456
44,1650.29,2.03588,1.56089,1.61519,0.71412,0.6027,0.6617,0.26645,1.95322,1.59433,1.72795,0.0014324,0.0014324,0.0014324
45,1687.23,2.01454,1.60393,1.60502,0.65707,0.62936,0.67489,0.25716,1.97059,1.66697,1.7475,0.0014192,0.0014192,0.0014192
46,1724.04,2.03868,1.64782,1.6375,0.68837,0.5843,0.65257,0.25248,1.98845,1.55837,1.75853,0.001406,0.001406,0.001406
47,1760.97,2.02415,1.58847,1.5995,0.73591,0.57918,0.66431,0.26294,1.97624,1.52708,1.74972,0.0013928,0.0013928,0.0013928
48,1798,2.04965,1.59816,1.62914,0.67969,0.60144,0.63577,0.24763,1.95058,1.59063,1.7331,0.0013796,0.0013796,0.0013796
49,1834.77,2.01378,1.58127,1.61691,0.7252,0.59454,0.68178,0.267,1.98235,1.47823,1.76199,0.0013664,0.0013664,0.0013664
50,1871.61,2.0258,1.59135,1.62942,0.68056,0.62064,0.68376,0.27434,1.95137,1.5153,1.73283,0.0013532,0.0013532,0.0013532
51,1908.43,2.0215,1.5227,1.61992,0.7303,0.62064,0.67685,0.25894,2.04448,1.48972,1.79009,0.00134,0.00134,0.00134
52,1945.3,2.01739,1.61106,1.58948,0.69713,0.63953,0.68313,0.25602,2.03318,1.492,1.77491,0.0013268,0.0013268,0.0013268
53,1982.07,2.0358,1.57457,1.60959,0.71382,0.62936,0.67406,0.25654,2.00321,1.49611,1.76827,0.0013136,0.0013136,0.0013136
54,2018.96,2.01119,1.52183,1.60947,0.70025,0.62791,0.68434,0.28145,1.93029,1.47371,1.71246,0.0013004,0.0013004,0.0013004
55,2055.69,2.0121,1.52866,1.61606,0.70364,0.62464,0.68081,0.26954,1.97735,1.52318,1.74954,0.0012872,0.0012872,0.0012872
56,2092.57,2.00174,1.53821,1.60729,0.67224,0.60901,0.664,0.2466,2.04064,1.53126,1.78,0.001274,0.001274,0.001274
57,2129.33,1.97125,1.504,1.56281,0.73682,0.6061,0.6833,0.27592,1.96573,1.47532,1.7516,0.0012608,0.0012608,0.0012608
58,2166.26,2.01465,1.54169,1.59911,0.67753,0.6291,0.69197,0.28449,1.93428,1.47718,1.72157,0.0012476,0.0012476,0.0012476
