epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3269.93,2.05499,1.59238,1.63043,0.72555,0.6417,0.70113,0.27045,2.0019,1.54064,1.76707,0.0014588,0.0014588,0.0014588
43,3346.92,2.03922,1.63817,1.64286,0.6894,0.59738,0.64875,0.25073,2.0031,1.58263,1.76031,0.0014456,0.0014456,0.0014456
44,3423.91,2.0319,1.58873,1.61557,0.73223,0.60756,0.68949,0.28183,1.95087,1.57595,1.73826,0.0014324,0.0014324,0.0014324
45,3500.85,2.02179,1.62699,1.61133,0.71754,0.63517,0.65554,0.24743,1.99872,1.63353,1.76507,0.0014192,0.0014192,0.0014192
46,3577.77,2.02144,1.623,1.63622,0.75555,0.61096,0.67939,0.26613,1.9852,1.53806,1.76358,0.001406,0.001406,0.001406
47,3654.77,2.00883,1.57888,1.59452,0.65482,0.58866,0.6319,0.23638,2.00508,1.58129,1.76258,0.0013928,0.0013928,0.0013928
48,3731.74,2.04884,1.56546,1.63591,0.68539,0.65407,0.68537,0.27649,1.92526,1.53734,1.72365,0.0013796,0.0013796,0.0013796
49,3808.79,2.0062,1.55617,1.61487,0.74126,0.60901,0.68004,0.25369,2.02758,1.54238,1.78668,0.0013664,0.0013664,0.0013664
50,3885.72,2.00412,1.58989,1.62447,0.75717,0.62092,0.70615,0.28539,1.95285,1.50994,1.73509,0.0013532,0.0013532,0.0013532
51,3962.75,1.9919,1.54695,1.60983,0.67429,0.64099,0.67558,0.25414,2.03148,1.49682,1.78031,0.00134,0.00134,0.00134
52,4039.67,2.0122,1.61703,1.59436,0.70152,0.58721,0.66495,0.25161,2.01625,1.51435,1.76727,0.0013268,0.0013268,0.0013268
53,4116.7,2.00956,1.55215,1.60193,0.7794,0.64971,0.72275,0.28381,2.00228,1.4735,1.7677,0.0013136,0.0013136,0.0013136
54,4193.72,2.00879,1.49865,1.61043,0.75529,0.60563,0.70949,0.28681,1.96904,1.45447,1.74149,0.0013004,0.0013004,0.0013004
