epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3112.02,2.04398,1.58462,1.62197,0.668,0.59952,0.65383,0.24893,2.01337,1.56257,1.78455,0.0014588,0.0014588,0.0014588
43,3185.51,2.03192,1.60906,1.6372,0.60137,0.51747,0.53244,0.18568,2.07896,1.77481,1.82177,0.0014456,0.0014456,0.0014456
44,3258.81,2.02034,1.57778,1.60969,0.65648,0.59884,0.64061,0.23748,1.99601,1.62156,1.75168,0.0014324,0.0014324,0.0014324
45,3332.13,2.03192,1.5976,1.61532,0.6222,0.65843,0.65072,0.25165,1.95403,1.58899,1.74036,0.0014192,0.0014192,0.0014192
46,3405.45,2.01836,1.62745,1.62868,0.71606,0.63227,0.70011,0.27295,1.96335,1.50149,1.74841,0.001406,0.001406,0.001406
47,3478.83,1.99828,1.59194,1.58993,0.70831,0.5814,0.63978,0.2368,2.0005,1.56322,1.76986,0.0013928,0.0013928,0.0013928
48,3552.06,2.03327,1.57228,1.62873,0.68187,0.55766,0.61397,0.23817,1.98768,1.62373,1.74979,0.0013796,0.0013796,0.0013796
49,3625.34,2.01269,1.56084,1.61828,0.71638,0.58374,0.64987,0.24152,2.05929,1.52652,1.80214,0.0013664,0.0013664,0.0013664
50,3698.63,2.01881,1.5944,1.62999,0.68921,0.58342,0.66621,0.25779,1.99003,1.52456,1.75489,0.0013532,0.0013532,0.0013532
51,3771.86,2.01773,1.51138,1.62154,0.70962,0.6061,0.65288,0.2428,2.08616,1.52933,1.81582,0.00134,0.00134,0.00134
52,3845.17,2.0294,1.61619,1.59631,0.66226,0.61047,0.64797,0.24633,2.02401,1.48376,1.76588,0.0013268,0.0013268,0.0013268
53,3918.49,2.03017,1.54611,1.60903,0.6826,0.63081,0.68428,0.25851,2.01731,1.51756,1.76701,0.0013136,0.0013136,0.0013136
54,3991.84,2.02226,1.51127,1.61506,0.66554,0.58424,0.64582,0.24423,2.00814,1.54019,1.77162,0.0013004,0.0013004,0.0013004
55,4065.17,1.99381,1.53963,1.61675,0.75115,0.64494,0.70638,0.27084,1.95659,1.49175,1.73527,0.0012872,0.0012872,0.0012872
56,4138.42,2.00878,1.52926,1.61078,0.63371,0.55071,0.58402,0.19977,2.14512,1.57923,1.83622,0.001274,0.001274,0.001274
57,4211.72,1.96487,1.47953,1.55833,0.73526,0.5814,0.65922,0.2578,2.00346,1.51746,1.76522,0.0012608,0.0012608,0.0012608
58,4285.04,2.01076,1.57606,1.59911,0.64376,0.57523,0.6172,0.22849,1.99519,1.60442,1.74976,0.0012476,0.0012476,0.0012476
59,4358.39,1.99675,1.47318,1.57548,0.71598,0.62936,0.68047,0.25513,1.98002,1.55499,1.74277,0.0012344,0.0012344,0.0012344
60,4431.72,2.00895,1.52114,1.60734,0.68595,0.58866,0.64445,0.23811,1.99864,1.51232,1.75721,0.0012212,0.0012212,0.0012212
61,4505.04,2.02145,1.53809,1.62503,0.65053,0.57629,0.62728,0.24037,1.96913,1.52604,1.74436,0.001208,0.001208,0.001208
62,4578.45,1.97696,1.51031,1.58869,0.71277,0.62064,0.67945,0.26119,1.97634,1.46086,1.75407,0.0011948,0.0011948,0.0011948
63,4651.93,2.03337,1.51149,1.60044,0.63426,0.59157,0.62332,0.22787,2.06128,1.56203,1.78774,0.0011816,0.0011816,0.0011816
64,4725.31,1.9964,1.47709,1.6018,0.73161,0.64184,0.68306,0.25025,2.01305,1.49698,1.77959,0.0011684,0.0011684,0.0011684
65,4798.71,1.97286,1.459,1.58901,0.76829,0.65544,0.73367,0.28458,2.02211,1.41546,1.78334,0.0011552,0.0011552,0.0011552
66,4872.15,1.98067,1.49507,1.56866,0.6903,0.58964,0.64871,0.23896,2.04565,1.5194,1.79324,0.001142,0.001142,0.001142
67,4945.51,1.98271,1.46193,1.57775,0.68306,0.64244,0.66932,0.24604,2.00607,1.47676,1.77052,0.0011288,0.0011288,0.0011288
68,5018.9,1.97804,1.48789,1.58181,0.77062,0.64535,0.70237,0.25149,2.0119,1.48276,1.7709,0.0011156,0.0011156,0.0011156
69,5092.44,1.98658,1.45852,1.56552,0.70915,0.61483,0.66917,0.25266,1.99209,1.49932,1.75091,0.0011024,0.0011024,0.0011024
70,5165.86,1.98878,1.50981,1.58065,0.72355,0.65431,0.69493,0.25772,1.99337,1.43694,1.75572,0.0010892,0.0010892,0.0010892
